id,id_pokemon,type,gain,date,id_lieu
174,9,combat,307.8807635542795,11.802240700617482,534
175,8,combat,106.3251504140046,11.856185804075047,583
176,44,combat,69.79947066954027,11.863712161341477,448
177,36,boulot,33.89659330236138,11.872881372465212,23
178,33,boulot,25.0,11.89689336417069,484
179,40,combat,102.45281369546387,11.948396257609271,3
180,21,combat,35.38042419784128,11.967457805029962,485
181,39,combat,200.19642993275397,11.981347523325987,576
182,49,boulot,74.46640587161596,12.055344046803095,30
183,44,combat,105.60934174123054,12.076404480799672,232
184,20,combat,35.46396124481185,12.16553396986312,378
185,25,boulot,25.0,12.242437793865419,526
186,22,combat,37.77021122971583,12.270361541109828,388
187,6,boulot,32.91369142535035,12.271835073830548,425
188,48,combat,10.0,12.291156737007103,535
189,37,combat,204.04193640034958,12.293808006959834,202
190,40,combat,5.0,12.308855428355713,175
191,11,combat,164.30917438422256,12.367521420651894,414
192,26,combat,18.537196585863885,12.568039987378132,497
193,7,combat,95.41365494521627,12.632341837369369,393
194,66,combat,5.0,12.719278679568056,422
195,20,boulot,57.0500069640296,12.727458585469547,397
196,38,boulot,29.072168956333698,12.730777696292154,101
197,40,boulot,15.0,12.870582929021097,534
198,61,combat,95.74027883034525,12.91620306543757,207
199,9,combat,43.170580316682106,12.934174060444683,187
200,26,boulot,70.3295125909325,12.975785535071864,497
201,49,combat,71.12600499384934,12.976533424629615,577
202,54,boulot,26.922807114901843,12.976817798828073,179
203,18,boulot,26.599583301922237,12.997386669699388,399
204,26,combat,168.9177532447038,13.016142123775264,543
205,32,combat,64.57184294984441,13.025740953290342,556
206,11,combat,40.8929320568928,13.035287778109687,11
207,36,combat,34.70986060764598,13.059208735858185,550
208,10,boulot,26.594449077840732,13.09232272844983,389
209,8,combat,16.339675622166176,13.232923585013129,419
210,65,boulot,38.179158766958956,13.258958606251237,614
211,59,combat,120.79786249176388,13.26082853495331,535
212,19,combat,144.54410368982167,13.272750137416654,27
213,4,boulot,15.0,13.273214994637303,428
214,19,boulot,37.05435814168232,13.290234732965656,375
215,41,combat,18.773978439261306,13.29888353093626,243
216,64,combat,35.52311589870747,13.303961068645313,203
217,64,combat,10.56942464425789,13.308662488704382,149
218,31,combat,22.290499328346066,13.314735595723874,161
219,58,combat,100.96118589568377,13.342937972313731,221
220,53,boulot,15.0,13.430667540595177,404
221,23,boulot,115.7341522983028,13.472607616198419,1
222,24,boulot,15.0,13.536828663458767,484
223,20,boulot,17.67791354215936,13.55031258033241,573
224,65,boulot,15.0,13.556012343292204,2
225,61,boulot,23.57444204578496,13.581298067704163,545
226,62,boulot,99.48048884090687,13.614760260506095,252
227,22,combat,47.760895767041205,13.64443681840741,508
228,56,boulot,25.619751560395336,13.66342224772464,221
229,36,boulot,29.235775469837396,13.676995670657215,81
230,8,combat,169.0368515769659,13.721614858883424,418
231,38,combat,122.63451438854865,13.729310848472151,594
232,65,combat,23.339764328965327,13.729991203377823,423
233,67,boulot,19.036157290060366,13.737455946818908,485
234,8,combat,56.558279588328844,13.772313380264855,597
235,65,boulot,15.0,13.808987293220074,526
236,38,combat,51.15648882930631,13.81341297717917,214
237,38,boulot,75.29409942014368,13.867826518125934,19
238,39,combat,20.86292577337794,13.937817250011818,399
239,35,combat,114.76690383492827,13.990449919258706,502
240,19,boulot,15.0,14.014191062899968,205
241,74,combat,5.0,14.025297848941806,436
242,32,combat,5.0,14.120569077241466,448
243,27,boulot,25.0,14.216033270754469,233
244,26,combat,5.0,14.218986465265816,233
245,49,combat,29.30926249222459,14.239934134343994,379
246,77,combat,5.0,14.24740575963403,586
247,62,combat,117.25916383504048,14.24807242566086,68
248,64,combat,114.78605557722544,14.27790717567471,60
249,26,boulot,16.104803087287465,14.280719724929941,416
250,68,boulot,34.78892168933203,14.304446391295027,59
251,62,combat,63.909511044273856,14.323644480334815,83
252,19,combat,5.226422251433533,14.336657054283785,8
253,60,boulot,15.0,14.351886074118633,594
254,36,combat,5.0,14.352380095451132,563
255,17,combat,5.0,14.363422259699618,140
256,72,boulot,44.76076374984759,14.36778061755363,191
257,79,combat,5.0,14.373763443742588,499
258,49,combat,5.0,14.390224242753481,5
259,77,boulot,23.84268531982443,14.409277782523016,189
260,3,boulot,33.31915543715467,14.41535267509927,419
261,7,combat,60.30814702287447,14.44226942519329,403
262,49,combat,72.04138452696144,14.465898628617648,435
263,22,combat,5.0,14.48103457357583,531
264,32,combat,89.56761706172647,14.486834198711565,517
265,25,combat,42.0691251958259,14.497636574816754,483
266,66,combat,5.0,14.506390231570517,238
267,68,combat,89.88296720278078,14.520322730123759,485
268,49,combat,51.108506595854585,14.526962645948347,408
269,15,boulot,61.70034232084907,14.5524305747491,422
270,19,combat,23.534967026054886,14.572143531210033,413
271,35,combat,130.2017285070071,14.581850703151119,575
272,4,boulot,15.0,14.584501871536018,444
273,17,boulot,15.0,14.590111727511715,182
274,61,combat,5.0,14.597667356683896,429
275,2,combat,88.4032365168866,14.601893492961164,531
276,47,boulot,22.55115385764593,14.612884866604933,201
277,65,boulot,15.0,14.617911308085834,2
278,30,combat,5.0,14.623135941529231,494
279,40,combat,76.42138201863914,14.6375736262721,221
280,35,combat,159.07850795705897,14.653974625714401,65
281,16,combat,109.77594606532179,14.693423039761266,560
282,13,boulot,32.18628180594544,14.695228071446113,393
283,42,boulot,25.0,14.770937521597894,9
284,53,combat,48.75352243742621,14.775384393505721,135
285,65,combat,37.230839572743555,14.781132547493137,405
286,45,combat,28.34336781859864,14.800355255644703,346
287,67,boulot,26.87878614761808,14.816249308389594,448
288,21,combat,57.98705000164939,14.825632975249514,515
289,26,combat,24.609944268752457,14.828552366615265,581
290,66,combat,10.0,14.830573911151923,421
291,28,boulot,25.0,14.873572084423863,249
292,28,boulot,34.90406615995931,14.983279049772689,205
293,80,boulot,15.0,14.984513453300224,22
294,19,combat,48.715346224032714,14.990302639646261,205
295,49,boulot,25.0,15.009250920134999,557
296,58,combat,112.69287576416792,15.03427552478596,608
297,14,combat,39.154326965469956,15.04690235676434,432
298,29,combat,5.0,15.068758345516208,546
299,59,combat,121.6607688797988,15.078342822570814,570
300,48,combat,5.0,15.078721498937597,411
301,87,boulot,25.74492248403572,15.096401185074383,61
302,74,combat,42.26806634164042,15.098204132046636,513
303,32,combat,5.0,15.103627738652637,194
304,75,combat,19.744111671408668,15.129290086020237,612
305,46,combat,10.0,15.135311072055266,422
306,54,combat,11.72132659005647,15.140956607913363,79
307,45,boulot,59.565123433209514,15.191607110501636,594
308,52,combat,79.20043579914802,15.19755220538823,203
309,74,combat,49.51785797793296,15.225377225524527,374
310,5,combat,19.63128648758819,15.245215935033924,435
311,30,boulot,25.0,15.279806513310612,15
312,71,combat,251.71176971401016,15.313676272963608,13
313,71,boulot,15.0,15.321562441993805,533
314,26,combat,176.49752770697813,15.324794254027648,12
315,68,boulot,15.0,15.336973419714429,565
316,88,boulot,39.17325074577718,15.355688593530099,248
317,4,combat,6.78896976022315,15.395916579827796,602
318,15,combat,5.0,15.407801749331968,601
319,38,combat,77.06263542917608,15.420003736160396,564
320,1,combat,11.042379011924048,15.48898696657857,505
321,54,combat,121.49241303743139,15.493090790167535,397
322,64,combat,5.0,15.532564339213193,187
323,31,combat,48.44070773143403,15.53336253778632,548
324,67,combat,66.72959438633114,15.539041345199127,233
325,2,boulot,49.041246313252614,15.558294952658114,154
326,22,boulot,15.0,15.584599858696372,177
327,51,combat,142.98531277715887,15.662142613777789,408
328,1,boulot,73.6817265153525,15.669122468040463,434
329,44,combat,91.60266573386247,15.673961463172152,501
330,31,combat,37.248413479684324,15.68842685576327,603
331,62,boulot,80.19791319132703,15.747381804465286,213
332,43,combat,98.83122227198875,15.752400852741653,593
333,36,boulot,82.7596132839787,15.760888711960446,611
334,33,boulot,43.33531654146377,15.772790280900624,194
335,63,combat,121.38220231430648,15.7794795042047,585
336,89,combat,77.93683471996349,15.782499171378516,236
337,78,combat,5.0,15.783874671096747,530
338,66,combat,22.462783134397714,15.790715178682309,513
339,40,combat,37.13647826915331,15.8808822337501,64
340,75,combat,36.55131695144328,15.881340943715074,503
341,55,combat,137.24486220989965,15.892456622061466,63
342,1,combat,5.0,15.916226218998531,30
343,77,boulot,15.0,15.917997233119028,536
344,30,combat,5.0,15.922750289606531,192
345,85,combat,101.24765593806873,15.924284889782948,577
346,20,combat,138.7685442065321,15.977832102742997,216
347,9,boulot,50.14937731403655,16.02154587818498,154
348,19,combat,5.0,16.027574478804148,382
349,83,combat,10.0,16.050734685052888,571
350,79,combat,145.99559375234645,16.07453970667697,193
351,30,boulot,16.365831811080966,16.078789172103917,593
352,83,combat,51.608136317385615,16.149680041610313,586
353,32,boulot,63.51252726935783,16.149975871245246,158
354,11,boulot,68.42022358651532,16.155152276798113,149
355,66,combat,40.57400937113154,16.17886291567768,175
356,34,combat,5.0,16.193804385178684,238
357,18,combat,81.69182549537403,16.230663556908652,414
358,37,boulot,15.0,16.240052876045088,564
359,16,combat,43.5030586867483,16.259899690326517,76
360,39,boulot,16.6256881090895,16.289106400833347,521
361,50,combat,138.63417177363965,16.328659779562958,11
362,53,combat,48.34305382457339,16.37605096638199,530
363,30,combat,85.9899303658474,16.402043260789693,564
364,41,combat,33.539233430373315,16.4041195612679,578
365,68,boulot,18.114887252078212,16.413159645520334,498
366,88,boulot,60.79240457106216,16.4185248209792,5
367,89,boulot,31.94500346648409,16.42504856014463,607
368,67,boulot,15.0,16.456304905799062,583
369,63,combat,143.04072795001514,16.482881180418993,426
370,15,combat,93.09652564023293,16.50377756754814,181
371,68,boulot,25.31102586277976,16.54202389413166,563
372,82,boulot,25.0,16.54357977317114,608
373,21,boulot,25.0,16.549231426996066,164
374,22,combat,5.0,16.559777048924154,412
375,48,combat,100.12816565974904,16.585557205474203,62
376,64,boulot,27.680741140376877,16.59989224852944,382
377,56,combat,310.8734310873455,16.610173899409645,2
378,14,combat,5.0,16.632283878921342,600
379,3,combat,51.67579754430611,16.638282503466463,577
380,47,boulot,25.0,16.653990059340863,252
381,65,combat,5.0,16.65909590675748,211
382,82,boulot,15.0,16.69349603000782,543
383,10,combat,18.115146589134838,16.69524637820887,621
384,11,boulot,54.01814576589682,16.71481350381585,76
385,8,combat,253.65522642257986,16.71561799760547,196
386,52,combat,273.26823394288755,16.721103984529847,207
387,16,boulot,27.55818676746961,16.73470053142546,592
388,31,combat,101.15638249123162,16.758912631390285,612
389,78,combat,24.506704864170167,16.77330638308029,509
390,46,combat,5.0,16.783918499686916,536
391,83,boulot,71.13839333937119,16.79328908153969,619
392,68,boulot,36.07097909264902,16.80214853788485,557
393,32,combat,5.0,16.870216227244548,513
394,78,combat,10.0,16.872605485578035,437
395,23,combat,65.23251472132468,16.873642669952016,514
396,19,boulot,95.47963474905715,16.879688671965802,566
397,73,combat,5.0,16.90112646836176,387
398,93,combat,5.0,16.9176417651018,23
399,20,combat,5.0,16.91929989130183,560
400,16,combat,10.0,16.95434605318787,19
401,73,combat,196.75691767457158,16.99007139509827,85
402,69,combat,137.95528311249842,17.004132038957295,63
403,42,combat,10.0,17.012798018803476,236
404,65,boulot,152.56927298504837,17.05461184042916,610
405,4,combat,82.70396243864887,17.083727322140064,13
406,21,boulot,15.0,17.088858077364364,169
407,56,boulot,23.515695126846662,17.09264323227086,61
408,45,combat,5.0,17.141046415049917,484
409,48,boulot,15.79446735580706,17.165538555114924,163
410,86,combat,16.44860596287767,17.16768413793914,148
411,81,boulot,25.0,17.187466851185235,483
412,11,combat,5.0,17.189666958234604,177
413,93,boulot,15.0,17.19756938021831,488
414,61,combat,44.271209225546095,17.233627235361404,202
415,44,combat,15.983498707519662,17.240333074624175,151
416,73,boulot,15.0,17.251950447310914,619
417,57,boulot,15.0,17.262488441921445,510
418,85,combat,27.38153141584393,17.301732188118898,234
419,22,combat,5.0,17.318648980101635,583
420,61,boulot,40.90387491481166,17.3219149256542,426
421,74,boulot,25.0,17.357114195715376,530
422,59,combat,19.261728383770027,17.397493472885234,66
423,26,combat,42.6588917356866,17.40068314237231,442
424,15,combat,184.74790106153404,17.41237364043992,14
425,9,combat,81.76986179400504,17.440124643033737,399
426,60,combat,10.0,17.45188655274987,207
427,3,combat,29.29067177671173,17.464281565774442,379
428,97,combat,47.695283284455925,17.467490830021752,7
429,75,boulot,120.18415149318542,17.47212924039237,180
430,56,combat,26.89659682265084,17.487276384054212,375
431,67,combat,5.0,17.50496108319984,601
432,83,combat,42.05861645380256,17.52369822585659,547
433,13,boulot,44.763608576123445,17.539711271768795,404
434,48,combat,52.519748233905105,17.554671531568918,560
435,88,boulot,15.0,17.57714654178985,23
436,96,combat,5.0,17.61145962707244,83
437,66,combat,74.67987413995073,17.628585581319374,387
438,94,boulot,16.729663121448063,17.632580125706944,509
439,72,combat,255.33361816833207,17.6382284583348,600
440,105,boulot,21.971674063176522,17.667156317405155,207
441,71,combat,135.24570888181057,17.751557095672332,213
442,87,boulot,54.13730205710649,17.76283492993492,551
443,77,combat,77.95434653182042,17.77413056723627,508
444,61,combat,5.0,17.79280947546104,417
445,95,combat,5.0,17.802409963668737,135
446,23,combat,207.31920730824385,17.82995861024825,209
447,49,boulot,91.27268639954423,17.83021973839927,448
448,72,combat,5.0,17.84169665952634,188
449,38,combat,5.0,17.854697595522545,161
450,76,boulot,17.14063704657824,17.880789325847637,391
451,76,boulot,88.87902328666664,17.89015274239891,197
452,58,boulot,25.0,17.89331914421361,199
453,46,combat,5.0,17.919010514634746,527
454,36,combat,247.52742622103528,17.926854145004704,391
455,38,combat,246.22276797661215,17.92772482452391,495
456,63,boulot,114.32593676994969,17.93504537686435,64
457,22,combat,28.8935659213346,17.99907847858135,512
458,96,combat,98.36447470251149,18.01709279349832,23
459,64,boulot,48.82117559737168,18.01930223519754,75
460,68,combat,29.01706858351885,18.046253112160308,440
461,89,combat,10.0,18.05101232235457,207
462,78,combat,7.060442703104329,18.078239982310848,164
463,78,combat,86.19184459205825,18.08006444188254,68
464,56,combat,5.0,18.094358291453382,243
465,32,boulot,15.0,18.09998829837045,9
466,32,combat,26.796511626602687,18.108645534982287,187
467,60,boulot,20.98320196328557,18.12501439140952,68
468,30,boulot,83.31566743401032,18.133405721741738,226
469,61,combat,5.0,18.134726266675656,73
470,56,boulot,49.21648748242725,18.152652232639095,410
471,74,boulot,101.41087716001884,18.17324781134876,570
472,65,boulot,24.25913657865317,18.200906826879315,160
473,9,boulot,83.81262388031357,18.25019438346277,355
474,2,boulot,94.03641889607998,18.263332252365863,507
475,1,boulot,15.0,18.27462001451641,399
476,106,boulot,52.03333166183569,18.290429619450183,211
477,98,combat,56.48447930561839,18.299045456439924,418
478,99,combat,43.85964128597659,18.31630457532384,428
479,84,combat,60.80146551326968,18.366255249406983,534
480,64,combat,5.0,18.37875637384788,556
481,95,boulot,16.143007145351735,18.386176133609098,536
482,2,combat,78.11696856485257,18.40181245229879,430
483,97,boulot,36.236198373340216,18.41284374412907,174
484,40,boulot,80.00167865392226,18.41602276435885,236
485,51,boulot,25.0,18.427323854220123,426
486,86,boulot,27.428410857350315,18.4357345900237,147
487,107,combat,42.35641548841878,18.444721152586258,4
488,14,boulot,66.52188056357983,18.463506312777653,2
489,74,combat,5.0,18.503506892429073,230
490,31,combat,75.72657913055136,18.50834589159163,344
491,98,boulot,36.87084088971496,18.525328486132608,556
492,68,combat,10.0,18.529753681796063,392
493,92,boulot,15.0,18.535633767511793,6
494,105,boulot,25.0,18.53691972213422,512
495,61,boulot,37.6275156416672,18.543965025668694,403
496,115,boulot,23.325661243716585,18.574648205914126,194
497,14,combat,31.026494101797052,18.580376843694165,603
498,46,combat,10.0,18.604716820774303,429
499,14,boulot,37.22917511900155,18.627747361509908,182
500,29,boulot,40.5292119528598,18.637683820784137,391
501,38,boulot,33.4503558722494,18.64949913780588,440
502,41,combat,10.0,18.65010668765928,61
503,36,boulot,33.15782106807209,18.696639224064945,226
504,107,boulot,88.01395458166091,18.72851383509295,168
505,97,boulot,15.0,18.74607243318773,568
506,111,boulot,23.627162880799172,18.751889600506725,140
507,111,combat,44.074210396113926,18.75284319313304,578
508,33,boulot,22.226585909080665,18.755450237208834,400
509,43,combat,5.0,18.757228802495796,401
510,122,boulot,15.0,18.757868429360887,237
511,14,combat,9.110733508679228,18.76170608345631,180
512,116,boulot,21.540627759521023,18.768971476719173,98
513,2,combat,30.13309634814003,18.781806579024753,620
514,36,boulot,69.26603623567317,18.78727538491885,138
515,57,boulot,57.19692092180277,18.78761569864946,446
516,119,combat,58.55342966276941,18.796298619451957,168
517,35,boulot,118.38348027868498,18.80049614018996,614
518,36,combat,49.23198428613708,18.806670524348743,162
519,108,combat,8.038808618293334,18.847625445321267,199
520,94,boulot,46.53559781046161,18.868974035356803,16
521,90,combat,60.152997476966256,18.876886665749996,395
522,83,boulot,43.293822564282976,18.881199797304724,557
523,77,combat,188.95444984351911,18.89394527707779,250
524,35,boulot,51.923808582426986,18.907677054239354,485
525,98,combat,18.583257925168674,18.932763072290406,580
526,100,combat,29.55464480548875,18.933198219085096,382
527,43,combat,5.0,18.942059182820813,61
528,91,combat,10.0,18.951006036130334,210
529,110,boulot,42.39321031457622,18.993472097889526,222
530,115,boulot,15.0,19.009680573079415,246
531,67,combat,27.455108205760027,19.010426551597156,73
532,33,boulot,51.613573667879564,19.017589482543773,502
533,114,combat,48.246912015103476,19.026309734420792,550
534,70,boulot,142.03576082767182,19.05134492860172,62
535,90,boulot,25.0,19.074634591288614,156
536,95,boulot,15.0,19.113301351167575,347
537,46,boulot,37.781519644389284,19.122352445491586,441
538,98,boulot,25.96724029857322,19.124917093982233,195
539,78,combat,29.931022774025095,19.18280270164491,216
540,100,combat,28.930793916093783,19.20373721935351,83
541,111,combat,5.0,19.21635724027534,399
542,110,combat,96.7455263326368,19.220909631417836,149
543,79,boulot,67.08677518772403,19.23244838856543,502
544,120,boulot,23.568565634719715,19.259811558596642,216
545,57,combat,42.32612192549184,19.267623492283615,620
546,79,combat,82.8600276628736,19.314449997748117,560
547,20,combat,291.8662869099579,19.321226064427734,598
548,57,boulot,24.62331041796477,19.341086303754125,233
549,117,boulot,91.84560363876088,19.387655904073025,534
550,111,combat,6.156238412345878,19.413754464248946,87
551,107,combat,101.15976813283575,19.466407903991357,76
552,121,boulot,15.0,19.5110617693435,412
553,88,boulot,25.0,19.546872847837356,520
554,64,boulot,42.78944282457759,19.556987375210806,411
555,130,boulot,70.29243639765114,19.56094442387766,147
556,4,combat,5.0,19.573309992877455,345
557,35,combat,48.48010100093883,19.581567250801516,531
558,81,combat,5.0,19.58730740609059,250
559,75,boulot,20.595826433960127,19.598705617378705,526
560,106,combat,132.01427943825752,19.62358846321181,237
561,43,boulot,99.80911368163584,19.626940409810278,597
562,10,boulot,15.0,19.639950713989858,140
563,33,combat,36.646198643900995,19.64378924961865,84
564,109,boulot,39.068347202402,19.671051826908105,172
565,24,combat,5.0,19.692241283063417,487
566,70,combat,5.0,19.69650654813755,164
567,80,combat,85.06504281419916,19.702432453393246,495
568,54,boulot,44.065862573753705,19.705414951655833,508
569,57,boulot,15.089106086991553,19.706403308398016,220
570,56,combat,5.0,19.727439029619823,28
571,56,boulot,15.0,19.766934831355073,564
572,45,combat,39.59647625589942,19.78196436671226,202
573,72,combat,10.0,19.792381541318104,565
574,134,combat,65.58762698897745,19.806242238667316,9
575,73,combat,10.0,19.811923951713887,444
